take_profit,stop_loss,total_trades,win_rate,failed_trades,total_pnl,avg_pnl,highest_win_pnl,lowest_win_pnl,highest_loss_pnl,lowest_loss_pnl,avg_favorable_excursion,highest_favorable,lowest_favorable,avg_adverse_excursion,highest_adverse,lowest_adverse,final_capital,total_return
3.19,10.50,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.19,11.00,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.19,11.50,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.19,12.00,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.19,12.50,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.19,13.00,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.19,13.50,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.19,14.00,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.19,14.50,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.19,15.00,3,100.00,0,75.60,25.20,25.20,25.20,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.25,96.25
3.20,9.00,6,83.33,1,54.08,9.01,25.28,25.28,-72.32,-72.32,3.20,3.55,2.62,2.38,9.03,0.27,85.42,-14.58
3.20,9.50,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,10.00,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,10.50,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,11.00,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,11.50,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,12.00,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,12.50,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,13.00,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,13.50,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,14.00,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,14.50,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.20,15.00,3,100.00,0,75.84,25.28,25.28,25.28,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,196.63,96.63
3.21,9.00,6,83.33,1,54.48,9.08,25.36,25.36,-72.32,-72.32,3.24,3.55,2.62,2.38,9.03,0.27,85.70,-14.30
3.21,9.50,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,10.00,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,10.50,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,11.00,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,11.50,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,12.00,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,12.50,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,13.00,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,13.50,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,14.00,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,14.50,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.21,15.00,3,100.00,0,76.08,25.36,25.36,25.36,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.00,97.00
3.22,9.00,6,83.33,1,54.88,9.15,25.44,25.44,-72.32,-72.32,3.24,3.55,2.62,2.38,9.03,0.27,85.97,-14.03
3.22,9.50,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,10.00,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,10.50,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,11.00,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,11.50,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,12.00,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,12.50,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,13.00,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,13.50,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,14.00,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,14.50,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.22,15.00,3,100.00,0,76.32,25.44,25.44,25.44,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.38,97.38
3.23,9.00,6,83.33,1,55.28,9.21,25.52,25.52,-72.32,-72.32,3.24,3.55,2.62,2.38,9.03,0.27,86.24,-13.76
3.23,9.50,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,10.00,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,10.50,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,11.00,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,11.50,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,12.00,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,12.50,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,13.00,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,13.50,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,14.00,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,14.50,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.23,15.00,3,100.00,0,76.56,25.52,25.52,25.52,0.00,0.00,3.34,3.55,3.23,3.47,9.03,0.59,197.76,97.76
3.24,9.00,6,83.33,1,55.68,9.28,25.60,25.60,-72.32,-72.32,3.24,3.55,2.62,2.38,9.03,0.27,86.52,-13.48
3.24,9.50,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,10.00,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,10.50,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,11.00,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,11.50,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,12.00,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,12.50,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,13.00,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,13.50,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,14.00,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,14.50,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.24,15.00,3,100.00,0,76.80,25.60,25.60,25.60,0.00,0.00,3.35,3.55,3.24,3.47,9.03,0.59,198.14,98.14
3.25,9.00,6,83.33,1,56.08,9.35,25.68,25.68,-72.32,-72.32,3.26,3.55,2.62,2.38,9.03,0.27,86.80,-13.20
3.25,9.50,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,10.00,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,10.50,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,11.00,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,11.50,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,12.00,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,12.50,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,13.00,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,13.50,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,14.00,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,14.50,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.25,15.00,3,100.00,0,77.04,25.68,25.68,25.68,0.00,0.00,3.37,3.55,3.25,3.47,9.03,0.59,198.52,98.52
3.26,9.00,6,83.33,1,56.48,9.41,25.76,25.76,-72.32,-72.32,3.27,3.55,2.62,2.38,9.03,0.27,87.07,-12.93
3.26,9.50,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,10.00,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,10.50,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,11.00,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,11.50,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,12.00,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,12.50,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,13.00,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,13.50,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,14.00,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,14.50,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.26,15.00,3,100.00,0,77.28,25.76,25.76,25.76,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,198.90,98.90
3.27,9.00,6,83.33,1,56.88,9.48,25.84,25.84,-72.32,-72.32,3.27,3.55,2.62,2.38,9.03,0.27,87.35,-12.65
3.27,9.50,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,10.00,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,10.50,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,11.00,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,11.50,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,12.00,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,12.50,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,13.00,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,13.50,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,14.00,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,14.50,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.27,15.00,3,100.00,0,77.52,25.84,25.84,25.84,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.28,99.28
3.28,9.00,6,83.33,1,57.28,9.55,25.92,25.92,-72.32,-72.32,3.27,3.55,2.62,2.38,9.03,0.27,87.63,-12.37
3.28,9.50,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,10.00,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,10.50,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,11.00,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,11.50,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,12.00,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,12.50,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,13.00,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,13.50,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,14.00,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,14.50,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.28,15.00,3,100.00,0,77.76,25.92,25.92,25.92,0.00,0.00,3.38,3.55,3.29,3.47,9.03,0.59,199.66,99.66
3.29,9.00,6,83.33,1,57.68,9.61,26.00,26.00,-72.32,-72.32,3.28,3.55,2.62,2.38,9.03,0.27,87.91,-12.09
3.29,9.50,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,10.00,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,10.50,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,11.00,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,11.50,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,12.00,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,12.50,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,13.00,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,13.50,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,14.00,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,14.50,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.29,15.00,3,100.00,0,78.00,26.00,26.00,26.00,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.04,100.04
3.30,9.00,6,83.33,1,58.08,9.68,26.08,26.08,-72.32,-72.32,3.28,3.55,2.62,2.38,9.03,0.27,88.19,-11.81
3.30,9.50,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,10.00,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,10.50,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,11.00,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,11.50,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,12.00,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,12.50,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,13.00,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,13.50,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,14.00,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,14.50,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.30,15.00,3,100.00,0,78.24,26.08,26.08,26.08,0.00,0.00,3.40,3.55,3.30,3.47,9.03,0.59,200.42,100.42
3.31,9.00,6,83.33,1,58.48,9.75,26.16,26.16,-72.32,-72.32,3.28,3.55,2.62,2.38,9.03,0.27,88.47,-11.53
3.31,9.50,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,10.00,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,10.50,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,11.00,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,11.50,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,12.00,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,12.50,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,13.00,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,13.50,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,14.00,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,14.50,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.31,15.00,3,100.00,0,78.48,26.16,26.16,26.16,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,200.80,100.80
3.32,9.00,6,83.33,1,58.88,9.81,26.24,26.24,-72.32,-72.32,3.28,3.55,2.62,2.38,9.03,0.27,88.75,-11.25
3.32,9.50,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,10.00,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,10.50,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,11.00,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,11.50,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,12.00,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,12.50,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,13.00,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,13.50,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,14.00,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,14.50,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.32,15.00,3,100.00,0,78.72,26.24,26.24,26.24,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.18,101.18
3.33,9.00,6,83.33,1,59.28,9.88,26.32,26.32,-72.32,-72.32,3.28,3.55,2.62,2.38,9.03,0.27,89.03,-10.97
3.33,9.50,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,10.00,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,10.50,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,11.00,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,11.50,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,12.00,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,12.50,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,13.00,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,13.50,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,14.00,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
3.33,14.50,3,100.00,0,78.96,26.32,26.32,26.32,0.00,0.00,3.46,3.55,3.35,3.47,9.03,0.59,201.57,101.57
